univ_fiscal_yr|fin_coa_cd|fin_object_cd|finobj_bene_typ_cd|obj_id|ver_nbr|actv_ind|lbr_ben_rt_cat_cd|
2013.0|HO|2401|G|085cdad4-57f3-417e-af65-4c2660f127ff|2.0|Y||
2013.0|HO|2401|R|5026ea3f-440c-4be2-810c-b3638f3c7939|2.0|Y||
2013.0|HO|2402|E|5070be44-ce6a-4c26-98b1-3cb8a68b4766|2.0|Y||
2013.0|HO|2402|F|ac1fda71-8d08-45db-94d2-cea23467461e|2.0|Y||
2013.0|HO|2402|G|907c1531-5b28-4763-bdbe-a2645d05f830|2.0|Y||
2013.0|HO|2403|F|0231c5d6-7b68-4b17-8bf5-1c1a03c80272|2.0|Y||
2013.0|HO|2403|G|e90b6ce8-c591-4342-824d-8256399b3e34|2.0|Y||
2013.0|HO|2403|R|9739bd4e-da47-4fc6-af4d-c43f73292575|2.0|Y||
2013.0|HO|2404|E|a9defba1-4a05-4d5f-b3c8-717def20caed|2.0|Y||
2013.0|HO|2404|F|c2efa059-b064-4605-88ec-3be24736ebd4|2.0|Y||
2013.0|HO|2404|G|c321de59-653b-4680-913f-ccec038c6d07|2.0|Y||
2013.0|HO|2405|F|895ad5d7-aa25-4304-818d-85e3c370675a|2.0|Y||
2013.0|HO|2405|G|17079c0f-d940-4101-8022-b8146500e4f8|2.0|Y||
2013.0|HO|2405|R|b2902934-59ea-438c-97b6-2128c9f1412a|2.0|Y||
2013.0|HO|2420|F|6cab4bc9-2acd-4510-a23c-6f838c499d5f|2.0|Y||
2013.0|HO|2425|E|729e7843-089e-4b8d-843c-d7481e46ec58|2.0|Y||
2013.0|HO|2425|F|113262cd-737d-43e3-a06e-cef586b97268|2.0|Y||
2013.0|HO|2425|G|4b8764a4-5fa0-4143-9d50-28824a0ef54f|2.0|Y||
2013.0|HO|2450|F|d28f3ff7-53e3-4c30-9465-c7fa8c8c0a3d|2.0|Y||
2013.0|HO|2455|F|6007c4c7-1777-47fe-8cc0-6d9bcd6b215e|2.0|Y||
2013.0|HO|2500|B|23998f59-a61e-4dce-b8ef-dd5577b0910f|2.0|Y||
2013.0|HO|2500|F|4e2b06a0-8050-45dd-872e-cf40aea19220|2.0|Y||
2013.0|HO|2500|G|c90be449-29a2-423e-a5ec-20d0d0620d19|2.0|Y||
2013.0|HO|2502|B|0509e7f5-9117-4b1a-8b58-e13d7958cbad|2.0|Y||
2013.0|HO|2502|F|b178b245-daf7-40f8-99ac-7548a21d48ed|2.0|Y||
2013.0|HO|2502|G|5fcf86bf-6b6c-49aa-aa70-2461ad88511f|2.0|Y||
2013.0|HO|2504|B|a1289b40-a04d-4e44-a2ba-75e4e13bb9c3|2.0|Y||
2013.0|HO|2504|F|d70dc396-7d9b-425f-a27c-a07b96acc045|2.0|Y||
2013.0|HO|2504|G|eee0f554-4734-492e-9aa2-da9161f4c1f7|2.0|Y||
2013.0|HO|2550|B|4a0dfda9-f67b-4fae-99e9-85d84dffb38a|2.0|Y||
2013.0|HO|2550|F|5ac55321-86d4-4527-b032-cccd34998e43|2.0|Y||
2013.0|HO|2550|G|63fec28c-137a-42be-a4d3-307b59aebd95|2.0|Y||
2013.0|HO|3000|F|24ab6573-658e-45c7-96da-dd17d94f5fab|2.0|Y||
2013.0|HO|3100|B|b84d0ea8-7e12-4d36-8835-1ceba8b52700|2.0|Y||
2013.0|HO|3100|F|94573d1c-949f-4744-96eb-7f19dc47f4a5|2.0|Y||
2013.0|HO|3150|F|044e85f4-8825-4723-bb51-53ee00b24b8b|2.0|Y||
2013.0|HO|3200|B|6e96a5b5-a2ea-493e-ad37-3d6c83538bcf|2.0|Y||
2013.0|HO|3200|F|6b66721a-0671-4b40-9785-2aadab8cb286|2.0|Y||
2013.0|HO|3210|B|a69cdcc0-783b-4ce7-af3b-fb8ce105a46c|2.0|Y||
2013.0|HO|3210|F|505463fd-90af-4b8e-a30b-54038b50a74a|2.0|Y||
2013.0|HO|3250|F|2ccf6666-8181-4614-86ee-e4352d2d308c|2.0|Y||
2013.0|HO|3300|N|ad38d85a-55f9-40b2-af68-d3bc20cd5d91|2.0|Y||
2013.0|HO|3400|N|036dcfd0-0bfe-45eb-9ef6-5d04282db8e1|2.0|Y||
2013.0|HO|3500|N|e534a2fe-343e-4342-b1bc-9ea0d159fe5b|2.0|Y||
2013.0|HO|3600|N|faa037b2-5cac-4139-a92f-2ea64d32964f|2.0|Y||
2013.0|HO|3700|N|416de905-732e-46c0-8623-057962d5ba7b|2.0|Y||
2013.0|HO|3800|N|a475d1c3-935f-486a-8da4-c886a3ebccd4|2.0|Y||
2013.0|HO|4580|F|72481cb4-674b-4c42-b727-46167183fae0|2.0|Y||
2013.0|HO|4581|N|12056460-f2b5-4f70-b93b-6f607853a9c3|2.0|Y||
2013.0|HO|4590|N|a187f4d5-0ffa-4a69-9fdc-de86186f87b1|2.0|Y||
2013.0|HO|5400|N|4df78ad7-0f6c-440b-a50a-c169a7285341|2.0|Y||
2013.0|HO|5820|N|8df37f88-1343-4d73-90f6-70661be002b4|2.0|Y||
2013.0|HO|5821|N|3f938e5f-e5d7-4f66-b04c-6080349106df|2.0|Y||
2013.0|IA|2000|F|87468bb8-cc53-4b36-abfc-b77c366daebd|2.0|Y||
2013.0|IA|2000|G|f51efcfe-259a-4fab-8bdf-334d2d6e44bc|2.0|Y||
2013.0|IA|2000|R|2c97985f-e913-4f69-a263-d8a153372e12|2.0|Y||
2013.0|IA|2001|F|c8e89fe7-d185-4adb-ab70-eaef3ca552dc|2.0|Y||
2013.0|IA|2001|G|27368ab8-8031-4719-9b60-4a7ade2984f8|2.0|Y||
2013.0|IA|2001|R|c93589ca-a529-424a-9472-792f05fb6304|2.0|Y||
2013.0|IA|2002|E|ea70cf20-1600-460b-bcf4-17d41c66bd13|2.0|Y||
2013.0|IA|2002|F|d4277c2a-f859-4602-8075-0a662ce7a303|2.0|Y||
2013.0|IA|2002|G|044f351c-0e66-430d-ad82-f08129fc2be5|2.0|Y||
2013.0|IA|2003|F|2ca31dd7-6e69-4354-8237-0918d86dfcb6|2.0|Y||
2013.0|IA|2003|G|1be43c9d-02af-43d4-b511-c0538f150dab|2.0|Y||
2013.0|IA|2003|R|425ee441-041d-46fa-8c02-0b60f395bc8f|2.0|Y||
2013.0|IA|2004|E|75482972-170b-4366-b820-b14ee7f4a879|2.0|Y||
2013.0|IA|2004|F|d68a361f-b27f-4fdb-9d60-4f9eac82a1fd|2.0|Y||
2013.0|IA|2004|G|d97e225f-7969-425c-83c3-f68faf5fc4b0|2.0|Y||
2013.0|IA|2005|F|dac3ac8d-7345-4f70-b3aa-d37642312dad|2.0|Y||
2013.0|IA|2005|G|c55483c1-92d1-4f02-bb41-fbbb9ae815d0|2.0|Y||
2013.0|IA|2005|R|67c632a8-2d00-401a-b33c-05291760daa5|2.0|Y||
2013.0|IA|2010|F|65a6c414-4f90-49a6-a040-662c26d62d2e|2.0|Y||
2013.0|IA|2010|G|b83ee347-f0fd-45fb-80ee-13918faa2ded|2.0|Y||
2013.0|IA|2170|F|7ac704ba-d0c0-4a74-a578-52c41180c582|2.0|Y||
2013.0|IA|2175|F|689ff6e4-83ec-4427-bee4-251da008967e|2.0|Y||
2013.0|IA|2200|F|127680ca-a2cc-4069-aa75-188b1172ac73|2.0|Y||
2013.0|IA|2205|F|c603e776-5365-47a0-b07b-eb42882437fa|2.0|Y||
2013.0|IA|2280|F|d0248407-2a69-4e1d-9e1b-33f731b01c2f|2.0|Y||
2013.0|IA|2280|G|9af25460-751a-4a07-ab8c-cefd16862192|2.0|Y||
2013.0|IA|2280|R|34e6a5b0-662d-4087-b9c6-f5d1c0754974|2.0|Y||
2013.0|IA|2288|E|039cd732-fa70-4847-82bc-82ecbe800190|2.0|Y||
2013.0|IA|2288|F|b958b58d-c3ec-4012-8411-be613ef49af8|2.0|Y||
2013.0|IA|2288|G|c308f971-f16b-4901-862d-67e86dadfae9|2.0|Y||
2013.0|IA|2290|F|430edf41-0fbf-4195-a1e0-86a3d4985251|2.0|Y||
2013.0|IA|2300|F|97a82414-951f-4920-aea2-2b558d33c565|2.0|Y||
2013.0|IA|2301|F|18a5938e-613b-4768-89dc-d843ffd8293a|2.0|Y||
2013.0|IA|2302|F|de84377c-9783-4ef2-8164-6a2c16863e2a|2.0|Y||
2013.0|IA|2303|F|13441b04-2968-4c48-ae3a-5e2383ea165a|2.0|Y||
2013.0|IA|2304|F|565eacb9-1bab-4504-af8a-e1d37eb9699f|2.0|Y||
2013.0|IA|2305|F|82ea1eae-de01-4930-ade0-5148d652b50f|2.0|Y||
2013.0|IA|2306|F|c9781be8-bef8-472a-984d-135694d897a4|2.0|Y||
2013.0|IA|2307|F|8a00517e-b7fe-440d-9c2a-d08d2063cef2|2.0|Y||
2013.0|IA|2310|F|49a787c1-b75f-4f79-9c4c-875acb6347d6|2.0|Y||
2013.0|IA|2311|F|22ec0f86-02eb-4840-9c08-247e9008e5c8|2.0|Y||
2013.0|IA|2312|F|4c10dd08-014c-420b-8201-49abb96a2396|2.0|Y||
2013.0|IA|2313|F|b8ce1472-5752-47fb-b46a-6ec81c494fde|2.0|Y||
2013.0|IA|2320|F|11fb5fe1-c317-4a84-b974-2e0115aba667|2.0|Y||
2013.0|IA|2331|N|1644cc93-c429-4d9f-92d4-e4d22b7a61a3|2.0|Y||
2013.0|IA|2332|N|8ce3620b-8cab-4302-b554-0988a08a7815|2.0|Y||
2013.0|IA|2340|F|0fbc2389-b05f-490c-ac67-1520b4b2cf0b|2.0|Y||
2013.0|IA|2340|N|f1d11a36-e8ad-4081-996a-ae974bbe8199|2.0|Y||
2013.0|IA|2341|N|4270a401-d4ae-4739-9826-3c95e81d48f6|2.0|Y||
2013.0|IA|2349|F|b3234f39-9740-4fca-93b4-96e6429db1ca|2.0|Y||
2013.0|IA|2350|N|d93e86e5-1abc-4817-bd38-8a19ffaf7ca1|2.0|Y||
2013.0|IA|2351|N|76fba7bc-21df-4218-bb4b-02d4c512188a|2.0|Y||
2013.0|IA|2360|N|18c84af0-6a8d-4a85-b31b-c9fe26bdc5a2|2.0|Y||
2013.0|IA|2361|N|a2e544a5-85f0-4a9b-b1f7-84800b439282|2.0|Y||
2013.0|IA|2362|F|e233532d-0caa-4675-9457-a13438d3ada3|2.0|Y||
2013.0|IA|2364|F|275f4730-6e30-4e16-a4c2-2c15bc182996|2.0|Y||
2013.0|IA|2370|N|a5ed8ec1-8aff-4bd9-9858-6ecf331e0753|2.0|Y||
2013.0|IA|2381|N|3190ed01-deff-4ab6-9466-ac87253a259d|2.0|Y||
2013.0|IA|2382|N|8c14de1c-2018-431c-9fca-85354cfbd08c|2.0|Y||
2013.0|IA|2383|N|8408f176-002e-43c7-bbdc-2cdb0832fe0f|2.0|Y||
2013.0|IA|2384|N|9692e17b-dfcc-42d3-a1a2-68ebe9686b89|2.0|Y||
2013.0|IA|2387|N|3fbfe81b-36b3-4bef-ab91-4daaf2d1482a|2.0|Y||
2013.0|IA|2388|N|68659bc9-2e6e-4995-a822-5fd93ba132cc|2.0|Y||
2013.0|IA|2390|N|cc5e2ba2-4793-42b5-92e3-750f9b240073|2.0|Y||
2013.0|IA|2391|N|0642f1c1-5d46-4205-b4de-ff974e5b3f93|2.0|Y||
2013.0|IA|2392|F|ae72c2c3-c6c2-40f9-8c6d-e46990a536fb|2.0|Y||
2013.0|IA|2394|F|91fbf0e3-c8c0-43dd-a98b-914b30dde98a|2.0|Y||
2013.0|IA|2400|F|b6a3f110-1b95-4827-a5a2-d05c584f2d09|2.0|Y||
2013.0|IA|2400|G|26ff7522-4843-4c3e-9909-441baf73be98|2.0|Y||
2013.0|IA|2400|R|1cc871a9-6aa9-4d37-9fa4-e4d3ee597515|2.0|Y||
2013.0|IA|2401|F|6bd42013-3954-4661-9d06-159fd97e7a6d|2.0|Y||
2013.0|IA|2401|G|364ad56c-d3fa-4af6-be03-3503e4516ecd|2.0|Y||
2013.0|IA|2401|R|f88c668c-83c1-4166-9800-8083e179289f|2.0|Y||
2013.0|IA|2402|E|4f641487-3cf6-4b8d-95e1-2484dedef625|2.0|Y||
2013.0|IA|2402|F|70554dec-f3af-4653-ba19-9e562e4652e1|2.0|Y||
2013.0|IA|2402|G|09fa4f98-6642-4060-ab60-21a81ad3f5aa|2.0|Y||
2013.0|IA|2403|F|9f6f766e-dcd8-4e21-8d4b-c0428cb1d588|2.0|Y||
2013.0|IA|2403|G|02660ae0-83d7-4d35-9609-ceaddc8bf6d4|2.0|Y||
2013.0|IA|2403|R|9ffa6c47-c387-40a6-a694-690dac288947|2.0|Y||
2013.0|IA|2404|E|5fe559e3-0893-43fe-8125-4fa4fc78f624|2.0|Y||
2013.0|IA|2404|F|4d894122-ccfd-4aff-b161-212c57fd49cd|2.0|Y||
2013.0|IA|2404|G|20aa708f-7f5e-4283-b80b-1b91388df653|2.0|Y||
2013.0|IA|2405|F|03eb4cda-0062-4109-9b74-73dfee9dd7ee|2.0|Y||
2013.0|IA|2405|G|fe255243-3c24-46d5-8469-0d2afbcf690b|2.0|Y||
2013.0|IA|2405|R|4d458929-f100-4050-bf74-951065f0ccc9|2.0|Y||
2013.0|IA|2420|F|17d57ab2-5ab7-4017-a375-64662f704d6b|2.0|Y||
2013.0|IA|2425|E|c70cbfa6-dff2-4b35-a919-7b2c70bcc1db|2.0|Y||
2013.0|IA|2425|F|676f4b85-e6a6-499b-a4bc-8a31fe477c4f|2.0|Y||
2013.0|IA|2425|G|9ef121ad-de67-4d7c-80d5-24d9244bee32|2.0|Y||
2013.0|IA|2450|F|398b432e-f1cc-4afb-aed4-7760d714a296|2.0|Y||
2013.0|IA|2455|F|1ccba230-2b0f-4175-aef2-7973a401fe4d|2.0|Y||
2013.0|IA|2480|F|2228de12-bcb6-48d0-aeee-fd2ba93ba6e0|2.0|Y||
2013.0|IA|2480|G|3e7c1bb5-a2d0-4e79-ad4c-6dbe6e9a80ef|2.0|Y||
2013.0|IA|2480|R|e404f4f0-c8c1-4254-b775-e89a42061be4|2.0|Y||
2013.0|IA|2488|E|405c7e5b-fca3-4e80-af8a-8ad19fbaebe8|2.0|Y||
2013.0|IA|2488|F|130ab4ba-8586-4c21-a257-a989af416050|2.0|Y||
2013.0|IA|2488|G|156165db-cc38-4ab6-865a-8b074862ea89|2.0|Y||
2013.0|IA|2500|B|03f7db7b-16a9-4031-831b-ea7e40cfacad|2.0|Y||
2013.0|IA|2500|F|f1a5a79f-4b49-4008-839a-bdafec74640e|2.0|Y||
2013.0|IA|2500|G|66139c7f-f932-4b5e-9a0d-adfd6bba2858|2.0|Y||
2013.0|IA|2502|B|6f187df7-4ec0-4d20-9549-8a52ffb28ecd|2.0|Y||
2013.0|IA|2502|F|ba2e2c4a-f824-4ea0-bcaa-ed4afbb4ddaf|2.0|Y||
2013.0|IA|2502|G|4f9b746b-116e-45ec-a27a-3ce8a0d697ee|2.0|Y||
2013.0|IA|2504|B|2a41199b-c248-426f-a5fa-da583f4c19fd|2.0|Y||
2013.0|IA|2504|F|400e658c-ed98-4008-b5db-31d0d8f37519|2.0|Y||
2013.0|IA|2504|G|ccfdeb81-5395-4fa5-bbe0-4e44c8bd9a4e|2.0|Y||
2013.0|IA|2550|B|ac384d6d-e5c9-4519-b7de-06c4d2a5730a|2.0|Y||
2013.0|IA|2550|F|6f869d60-9d0a-4496-afd2-7d03acf640cd|2.0|Y||
2013.0|IA|2550|G|d30507f7-5fb2-4206-81f3-a22194d23918|2.0|Y||
2013.0|IA|3000|F|058487c0-ccf2-40d9-939a-62be2108d20a|2.0|Y||
2013.0|IA|3050|B|467eb02d-86b8-4189-8ba7-568d81b10c1a|2.0|Y||
2013.0|IA|3050|F|b824765c-5361-4569-9db5-5fd5430c6b8b|2.0|Y||
2013.0|IA|3100|B|67fdbed2-41d3-4b89-9b0e-7861145290f6|2.0|Y||
2013.0|IA|3100|F|52993d87-c6c2-453e-8bc3-394c22003488|2.0|Y||
2013.0|IA|3150|F|ae0fc781-bd12-4152-b603-0a55134311ed|2.0|Y||
2013.0|IA|3200|B|5f6e251d-517b-463d-b542-f455e64ee965|2.0|Y||
2013.0|IA|3200|F|b14c7c05-5bd5-48ea-bc80-1c181233f49d|2.0|Y||
2013.0|IA|3205|B|6c6ae846-c79e-45bc-b879-d83e6532e4ad|2.0|Y||
2013.0|IA|3205|F|7be87996-67aa-4be2-a1db-dd5f4a5e55eb|2.0|Y||
2013.0|IA|3210|B|18d04778-760a-4d46-bf43-331820c3c770|2.0|Y||
2013.0|IA|3210|F|68d2527f-a969-4926-b012-449fc6bfcbf8|2.0|Y||
2013.0|IA|3250|F|f13df3b1-6b9a-4b58-a5dc-64b75142ce27|2.0|Y||
2013.0|IA|3300|N|ded14e74-f7e6-46c4-bdaf-31decbdd761d|2.0|Y||
2013.0|IA|3301|N|8d733a7b-6b99-4780-b655-a3e30b5d5b53|2.0|Y||
2013.0|IA|3302|F|64bc0a2e-e16a-444f-b5cd-b3b88c7e045a|2.0|Y||
2013.0|IA|3304|F|d88ac578-943e-4f46-9719-15f8c8be086c|2.0|Y||
2013.0|IA|3390|N|dd2f922c-b966-491d-99a7-5c95ca94a33f|2.0|Y||
2013.0|IA|3391|N|013c98d4-c702-48be-9c82-fd44a7e967c6|2.0|Y||
2013.0|IA|3392|F|20012f13-59b2-4c80-b318-e94f8f3c0812|2.0|Y||
2013.0|IA|3394|F|74eddf3f-e170-404e-880a-5b001a0cbdfb|2.0|Y||
2013.0|IA|3400|N|6818337c-a255-4c7f-a4f0-cfe5b19652dc|2.0|Y||
2013.0|IA|3401|N|f8396ba9-262b-4997-894a-e162a7ff0696|2.0|Y||
2013.0|IA|3402|F|2197bea7-5a13-4ab4-b733-66505da4eb01|2.0|Y||
2013.0|IA|3404|F|8c065df9-3512-4ffe-95aa-dad9def02f01|2.0|Y||
2013.0|IA|3500|N|e44395bb-09bd-4dfd-81d4-26929b1a6baa|2.0|Y||
2013.0|IA|3600|N|1ba9fcb6-e95a-48e0-9c38-76f6f9bc6ab5|2.0|Y||
2013.0|IA|3700|N|12a13be3-5b63-45d4-9bcc-9a66b10095d0|2.0|Y||
2013.0|IA|3800|N|abd04a2e-4e4a-4f55-9d53-4abe77c547a3|2.0|Y||
2013.0|IA|3801|N|972d4c32-0559-4dca-a017-d116770bb4e1|2.0|Y||
2013.0|IA|3802|F|6c690679-5453-4a9f-bef5-19a364a4e798|2.0|Y||
2013.0|IA|3804|F|59648921-73eb-4e0a-84f3-5f918df326c7|2.0|Y||
2013.0|IA|3850|N|f72cd3a1-fe01-4841-97bc-8fcca950910e|2.0|Y||
2013.0|IA|3851|N|2b580350-7904-4a85-bd0c-d8fc8cf6b672|2.0|Y||
2013.0|IA|3852|F|42e85f0f-b089-495d-9771-e44257ab3092|2.0|Y||
2013.0|IA|3854|F|91809691-6bde-476b-b853-8cb52cb6c3d6|2.0|Y||
2013.0|IA|3900|N|df7fa51d-880a-403d-8fe7-81c6dc1a340f|2.0|Y||
2013.0|IA|3901|N|c0326341-c9bb-4375-9b31-1c1742c5eb22|2.0|Y||
2013.0|IA|3910|N|b2d6b908-1472-4237-a895-a2cdbfc6b41b|2.0|Y||
2013.0|IA|3911|N|8329b88c-0a86-4f82-8331-b78f1be32bf5|2.0|Y||
2013.0|IA|3950|N|e9f25419-75bf-4308-9b62-126156e2a063|2.0|Y||
2013.0|IA|3951|N|420c86cb-9e4d-4432-ab94-b1ea4cc9b86a|2.0|Y||
2013.0|IA|3952|F|ce1ce7cd-225c-454d-9f0e-5d407aec3b4d|2.0|Y||
2013.0|IA|3960|N|2681d894-1844-41cd-9c3b-171aa9727ba8|2.0|Y||
2013.0|IA|3961|N|913de81c-3a5d-4383-8514-69fe4c936e14|2.0|Y||
2013.0|IA|3962|F|e2eb15cb-92f4-49d4-8441-19f93f333ef8|2.0|Y||
2013.0|IA|3964|F|65ff2dcf-df01-4bb1-b6cf-c1cc889b4f27|2.0|Y||
2013.0|IA|4580|F|d1564e03-dbb9-4d7d-a55c-ef9bd487ad6a|2.0|Y||
2013.0|IA|4581|N|b4cd01f5-d39a-4676-8921-6a1c51de763c|2.0|Y||
2013.0|IA|4588|F|97211288-5cf9-486f-8844-7cad21c31c2a|2.0|Y||
2013.0|IA|4590|N|ea9765bf-49cd-46e6-b773-6e82ffbe66a7|2.0|Y||
2013.0|IA|5400|N|1fa462f9-78a3-44a2-b412-32d11ab290be|2.0|Y||
2013.0|IA|5410|N|24b7326f-204d-4ecf-aa6e-ddc46ba1234c|2.0|Y||
2013.0|IA|5630|N|70d74246-0108-495f-a990-80659c9423be|2.0|Y||
2013.0|IA|5631|N|7729f251-fc02-49e6-9fff-d54b5e76fdf9|2.0|Y||
2013.0|IA|5820|N|bd3fcdab-0776-41d9-bdf4-e610a4018ee7|2.0|Y||
2013.0|IA|5821|N|da89cb84-18cf-4957-a476-3ca144d98545|2.0|Y||
2013.0|IN|2000|F|b9a8e7ec-274f-475e-ad9d-b2d1cbec6a10|2.0|Y||
2013.0|IN|2000|G|192dd678-073e-4521-8364-624352646c41|2.0|Y||
2013.0|IN|2000|R|1a55b930-db2e-46ef-9ec0-cec22d7bf3c4|2.0|Y||
2013.0|IN|2001|F|243152c2-21b1-4204-9c4a-61a877ccf2d3|2.0|Y||
2013.0|IN|2001|G|ed8bd131-79e3-4111-926a-0f2bf3391db0|2.0|Y||
2013.0|IN|2001|R|da2750a0-cff8-430f-a55c-6b33cd612633|2.0|Y||
2013.0|IN|2002|E|b87164de-d2cc-4747-8fbf-db372d2346e2|2.0|Y||
2013.0|IN|2002|F|ac32d5c1-3649-494a-8073-54346c9edaf8|2.0|Y||
2013.0|IN|2002|G|f7341bf7-627e-4fe5-9f5a-4599b02898dd|2.0|Y||
2013.0|IN|2003|F|82748f0d-3e85-4677-a313-5bee2c4af462|2.0|Y||
2013.0|IN|2003|G|4e524719-6a2b-4a70-9c1f-c2573681e005|2.0|Y||
2013.0|IN|2003|R|c5ee71ce-6ab7-43d3-b59e-f8afae990b88|2.0|Y||
2013.0|IN|2004|E|2e45a7f1-dc34-4e6c-aabe-b5c4775bcdcb|2.0|Y||
2013.0|IN|2004|F|eb619cc9-1163-450e-b48c-99be19e0f19c|2.0|Y||
2013.0|IN|2004|G|ba305f0a-5d67-472c-8500-ba430d86ed14|2.0|Y||
2013.0|IN|2005|F|ab6fd97c-ffbd-477c-b166-d41b0a04a1bd|2.0|Y||
2013.0|IN|2005|G|1d44d803-ffd9-4653-bfa8-6b807e3d9888|2.0|Y||
2013.0|IN|2005|R|17b15b1c-8ee9-4cdd-be38-8e8e392c986f|2.0|Y||
2013.0|IN|2008|E|d05c1b21-52f1-4a42-9342-a61b1588fdfa|2.0|Y||
2013.0|IN|2008|F|883f8970-336a-414b-81af-65014987bf57|2.0|Y||
2013.0|IN|2008|G|d2ca937d-7431-4516-85c9-f71bf1863712|2.0|Y||
2013.0|IN|2010|F|bfbc4aed-b2d2-4aba-923a-680cf5ea43f4|2.0|Y||
2013.0|IN|2010|G|9575b82d-dc09-4057-bcea-7aacb8eb05bc|2.0|Y||
2013.0|IN|2170|F|30acdf43-7062-4d33-9f94-7550fb82b89f|2.0|Y||
2013.0|IN|2175|F|4b02eabf-941a-460d-8b2e-e3f9721844fe|2.0|Y||
2013.0|IN|2200|F|4aecd7ee-f7cd-4a55-a3e2-5170d32bc370|2.0|Y||
2013.0|IN|2205|F|4ea44f06-1b4f-4ee4-9f9c-0c61ed7683e0|2.0|Y||
2013.0|IN|2280|F|fb004664-3d0e-4e6b-b031-2735cf40cff7|2.0|Y||
2013.0|IN|2280|G|44b22877-b921-4f0d-b35a-6811f4410406|2.0|Y||
2013.0|IN|2280|R|5765211e-dc5d-4243-9cba-0058287086cd|2.0|Y||
2013.0|IN|2288|E|eac9e6c5-1daa-4183-a863-47b7bd685cb4|2.0|Y||
2013.0|IN|2288|F|f2508a30-c887-4c4f-8cc6-7cc98e200aae|2.0|Y||
2013.0|IN|2288|G|74eb72ae-dd3a-4b44-a0a3-f605719056ed|2.0|Y||
2013.0|IN|2290|F|4094f97b-bbd0-4135-93dd-7cb09d18c88b|2.0|Y||
2013.0|IN|2291|F|0411ace1-0c3e-4de6-abc2-7b8db6a6e2de|2.0|Y||
2013.0|IN|2292|F|02b8756e-a5e1-48b3-bd3f-09bf482139f6|2.0|Y||
2013.0|IN|2293|F|930f3a49-d3dc-4bf5-b352-c2d6a62e4bc8|2.0|Y||
2013.0|IN|2294|F|878d8f90-610a-4b19-a6df-3b21f7290c6f|2.0|Y||
2013.0|IN|2295|F|4bc3df85-c797-42ea-99fc-ed9cd7a8ccf7|2.0|Y||
2013.0|IN|2296|F|dfd51196-3c34-4943-af9f-ae0a21896efe|2.0|Y||
2013.0|IN|2297|F|e5da127d-7e2f-4dce-ba56-cb6b75ff9221|2.0|Y||
2013.0|IN|2298|F|e9f1bf43-1680-4394-b9a3-98f8285cd436|2.0|Y||
2013.0|IN|2299|F|e0f31aae-1a97-44ab-8f91-ae1a629ed28f|2.0|Y||
2013.0|IN|2300|F|173f283e-bac6-40e2-bcfd-7293022e1973|2.0|Y||
2013.0|IN|2310|F|e139f2f5-091e-4023-abed-298ba8d0bc28|2.0|Y||
2013.0|IN|2328|F|098f1f03-61f0-4696-8e80-d74be4c9f724|2.0|Y||
2013.0|IN|2331|N|42b3a7df-0ab4-45fe-808e-8e380add7e91|2.0|Y||
2013.0|IN|2332|N|966f867d-3935-4df0-b405-f497a17712e6|2.0|Y||
2013.0|IN|2340|N|ee2f9bb6-fdb6-4bc5-981b-bc7efa9ecb14|2.0|Y||
2013.0|IN|2341|N|ac0677a3-2a0b-4a13-9d3c-edaa8eb4009d|2.0|Y||
2013.0|IN|2349|F|e7aee511-e92e-43cc-a39a-0c32278e30f1|2.0|Y||
2013.0|IN|2350|N|50f61c89-ce38-4b29-8ca9-9eca3ebbba31|2.0|Y||
2013.0|IN|2351|N|6ac55f9f-1f8a-4aa4-ad6a-260a43950a0c|2.0|Y||
2013.0|IN|2360|N|f68c68aa-efca-440e-97f6-aa3ee17a6955|2.0|Y||
2013.0|IN|2361|N|f6fd3eb1-064d-4fc1-91fa-dfe8fd2ebcdc|2.0|Y||
2013.0|IN|2362|F|798edd8f-d34b-442d-a294-d55df8b8f529|2.0|Y||
2013.0|IN|2364|F|37889b51-9f6f-45a1-ac10-21ae996360d4|2.0|Y||
2013.0|IN|2370|N|a87a10a7-2d4f-4ac2-9f70-a58d799baf07|2.0|Y||
2013.0|IN|2381|N|8be36fe4-726c-4d28-9808-77db31ee8f11|2.0|Y||
2013.0|IN|2382|N|04542280-b2b5-4893-8f89-ec1088f5089b|2.0|Y||
2013.0|IN|2383|N|aacc7002-8bdc-4669-b08d-bfa7b28e16fa|2.0|Y||
2013.0|IN|2384|N|e4921aaa-168f-4c72-9e2e-7bce03f28639|2.0|Y||
2013.0|IN|2387|N|570940af-e31d-4aed-9c95-f3287efb2a1d|2.0|Y||
2013.0|IN|2388|N|e8bf8e3c-e0d5-426f-8dbd-28771da1b719|2.0|Y||
2013.0|IN|2390|N|5e847529-2117-4dc3-8a50-e63d979ef7c8|2.0|Y||
2013.0|IN|2391|N|abee51f9-c271-4ead-b1f4-6c8b6543620a|2.0|Y||
2013.0|IN|2392|F|bd1d711c-8073-46e1-94a8-f9b77abfe5f9|2.0|Y||
2013.0|IN|2394|F|ee1fba66-1d22-4fce-a16b-3271b09e06bc|2.0|Y||
2013.0|IN|2400|F|012e1bee-97b7-4f59-8caa-021a2291e31a|2.0|Y||
2013.0|IN|2400|G|ae36faf4-fd92-4727-af42-ebf36c5b7f45|2.0|Y||
2013.0|IN|2400|R|8fb01d2b-1d45-4868-bc9a-04f09b383f13|2.0|Y||
